Year,Month,Region,Province/HUC/ICC,Cases
2024,2,8,SAMAR (WESTERN SAMAR),107
2024,2,8,SOUTHERN LEYTE,84
2024,2,8,TACLOBAN CITY,32
2024,2,9,CITY OF ISABELA,44
2024,2,9,ZAMBOANGA CITY,157
2024,2,9,ZAMBOANGA DEL NORTE,375
2024,2,9,ZAMBOANGA DEL SUR,220
2024,2,9,ZAMBOANGA SIBUGAY,117
2024,2,10,BUKIDNON,454
2024,2,10,CAGAYAN DE ORO CITY,105
2024,2,10,CAMIGUIN,20
2024,2,10,ILIGAN CITY,137
2024,2,10,LANAO DEL NORTE,187
2024,2,10,MISAMIS OCCIDENTAL,325
2024,2,10,MISAMIS ORIENTAL,389
2024,2,11,DAVAO CITY,420
2024,2,11,DAVAO DE ORO,240
2024,2,11,DAVAO DEL NORTE,355
2024,2,11,DAVAO DEL SUR,293
2024,2,11,DAVAO OCCIDENTAL,127
2024,2,11,DAVAO ORIENTAL,196
2024,2,12,COTABATO (NORTH COTABATO),705
2024,2,12,GENERAL SANTOS CITY (DADIANGAS),225
2024,2,12,SARANGANI,257
2024,2,12,SOUTH COTABATO,352
2024,2,12,SULTAN KUDARAT,146
2024,2,4A,BATANGAS,78
2024,2,4A,CAVITE,254
2024,2,4A,LAGUNA,257
2024,2,4A,LUCENA CITY,36
2024,2,4A,QUEZON,222
2024,2,4A,RIZAL,549
2024,2,4B,MARINDUQUE,25
2024,2,4B,OCCIDENTAL MINDORO,57
2024,2,4B,ORIENTAL MINDORO,202
2024,2,4B,PALAWAN,240
2024,2,4B,PUERTO PRINCESA CITY,21
2024,2,4B,ROMBLON,34
2024,2,BARMM,BASILAN,41
2024,2,BARMM,COTABATO CITY,83
2024,2,BARMM,LANAO DEL SUR,255
2024,2,BARMM,MAGUINDANAO,180
2024,2,BARMM,SULU,76
2024,2,BARMM,TAWI-TAWI,15
2024,2,CAR,ABRA,15
2024,2,CAR,APAYAO,48
2024,2,CAR,BAGUIO CITY,83
2024,2,CAR,BENGUET,115
2024,2,CAR,IFUGAO,37
2024,2,CAR,KALINGA,12
2024,2,CAR,MOUNTAIN PROVINCE,27
2024,2,CARAGA,AGUSAN DEL NORTE,85
2024,2,CARAGA,AGUSAN DEL SUR,78
2024,2,CARAGA,BUTUAN CITY,93
2024,2,CARAGA,DINAGAT ISLANDS,57
2024,2,CARAGA,SURIGAO DEL NORTE,318
2024,2,CARAGA,SURIGAO DEL SUR,112
2024,2,NCR,CALOOCAN CITY,176
2024,2,NCR,CITY OF LAS PIÑAS,63
2024,2,NCR,CITY OF MAKATI,44
2024,2,NCR,CITY OF MALABON,90
2024,2,NCR,CITY OF MANDALUYONG,41
2024,2,NCR,CITY OF MANILA,219
2024,2,NCR,CITY OF MARIKINA,70
2024,2,NCR,CITY OF MUNTINLUPA,25
2024,2,NCR,CITY OF NAVOTAS,19
2024,2,NCR,CITY OF PARAÑAQUE,72
2024,2,NCR,CITY OF PASIG,94
2024,2,NCR,CITY OF SAN JUAN,9
2024,2,NCR,CITY OF VALENZUELA,85
2024,2,NCR,PASAY CITY,35
2024,2,NCR,PATEROS,8
2024,2,NCR,QUEZON CITY,350
2024,2,NCR,TAGUIG CITY,115
2024,3,1,DAGUPAN CITY,7
2024,3,1,ILOCOS NORTE,9
2024,3,1,ILOCOS SUR,23
2024,3,1,LA UNION,25
2024,3,1,PANGASINAN,51
2024,3,2,CAGAYAN,46
2024,3,2,CITY OF SANTIAGO,9
2024,3,2,ISABELA,69
2024,3,2,NUEVA VIZCAYA,88
2024,3,2,QUIRINO,18
2024,3,3,ANGELES CITY,12
2024,3,3,AURORA,53
2024,3,3,BATAAN,14
2024,3,3,BULACAN,338
2024,3,3,NUEVA ECIJA,62
2024,3,3,OLONGAPO CITY,14
2024,3,3,PAMPANGA,108
2024,3,3,TARLAC,112
2024,3,3,ZAMBALES,19
2024,3,5,ALBAY,8
2024,3,5,CAMARINES NORTE,8
2024,3,5,CAMARINES SUR,22
2024,3,5,CATANDUANES,11
2024,3,5,MASBATE,7
2024,3,5,NAGA CITY,6
2024,3,5,SORSOGON,6
2024,3,6,AKLAN,133
2024,3,6,ANTIQUE,34
2024,3,6,BACOLOD CITY,36
2024,3,6,CAPIZ,98
2024,3,6,GUIMARAS,30
2024,3,6,ILOILO,230
2024,3,6,ILOILO CITY,46
2024,3,6,NEGROS OCCIDENTAL,92
2024,3,7,BOHOL,536
2024,3,7,CEBU,443
2024,3,7,CEBU CITY,71
2024,3,7,LAPU-LAPU CITY (OPON),45
2024,3,7,MANDAUE CITY,55
2024,3,7,NEGROS ORIENTAL,252
2024,3,7,SIQUIJOR,58
2024,3,8,BILIRAN,6
2024,3,8,EASTERN SAMAR,15
2024,3,8,LEYTE,157
2024,3,8,NORTHERN SAMAR,44
2024,3,8,ORMOC CITY,35
2024,3,8,SAMAR (WESTERN SAMAR),102
2024,3,8,SOUTHERN LEYTE,8
2024,3,8,TACLOBAN CITY,33
2024,3,9,CITY OF ISABELA,41
2024,3,9,ZAMBOANGA CITY,105
2024,3,9,ZAMBOANGA DEL NORTE,271
2024,3,9,ZAMBOANGA DEL SUR,310
2024,3,9,ZAMBOANGA SIBUGAY,168
2024,3,10,BUKIDNON,541
2024,3,10,CAGAYAN DE ORO CITY,80
2024,3,10,CAMIGUIN,15
2024,3,10,ILIGAN CITY,115
2024,3,10,LANAO DEL NORTE,149
2024,3,10,MISAMIS OCCIDENTAL,221
2024,3,10,MISAMIS ORIENTAL,278
2024,3,11,DAVAO CITY,411
2024,3,11,DAVAO DE ORO,192
2024,3,11,DAVAO DEL NORTE,402
2024,3,11,DAVAO DEL SUR,328
2024,3,11,DAVAO OCCIDENTAL,116
2024,3,11,DAVAO ORIENTAL,165
2024,3,12,COTABATO (NORTH COTABATO),858
2024,3,12,GENERAL SANTOS CITY (DADIANGAS),252
2024,3,12,SARANGANI,301
2024,3,12,SOUTH COTABATO,426
2024,3,12,SULTAN KUDARAT,283
2024,3,4A,BATANGAS,86
2024,3,4A,CAVITE,180
2024,3,4A,LAGUNA,201
2024,3,4A,LUCENA CITY,32
2024,3,4A,QUEZON,215
2024,3,4A,RIZAL,395
2024,3,4B,MARINDUQUE,20
2024,3,4B,OCCIDENTAL MINDORO,46
2024,3,4B,ORIENTAL MINDORO,195
2024,3,4B,PALAWAN,284
2024,3,4B,PUERTO PRINCESA CITY,34
2024,3,4B,ROMBLON,33
2024,3,BARMM,BASILAN,30
2024,3,BARMM,COTABATO CITY,71
2024,3,BARMM,LANAO DEL SUR,192
2024,3,BARMM,MAGUINDANAO,327
2024,3,BARMM,SULU,64
2024,3,BARMM,TAWI-TAWI,21
2024,3,CAR,ABRA,11
2024,3,CAR,APAYAO,34
2024,3,CAR,BAGUIO CITY,40
2024,3,CAR,BENGUET,45
2024,3,CAR,IFUGAO,31
2024,3,CAR,KALINGA,7
2024,3,CAR,MOUNTAIN PROVINCE,21
2024,3,CARAGA,AGUSAN DEL NORTE,90
2024,3,CARAGA,AGUSAN DEL SUR,78
2024,3,CARAGA,BUTUAN CITY,105
2024,3,CARAGA,DINAGAT ISLANDS,32
2024,3,CARAGA,SURIGAO DEL NORTE,240
2024,3,CARAGA,SURIGAO DEL SUR,82
2024,3,NCR,CALOOCAN CITY,107
2024,3,NCR,CITY OF LAS PIÑAS,54
2024,3,NCR,CITY OF MAKATI,43
2024,3,NCR,CITY OF MALABON,45
2024,3,NCR,CITY OF MANDALUYONG,33
2024,3,NCR,CITY OF MANILA,143
2024,3,NCR,CITY OF MARIKINA,53
2024,3,NCR,CITY OF MUNTINLUPA,22
2024,3,NCR,CITY OF NAVOTAS,19
2024,3,NCR,CITY OF PARAÑAQUE,52
2024,3,NCR,CITY OF PASIG,60
2024,3,NCR,CITY OF SAN JUAN,9
2024,3,NCR,CITY OF VALENZUELA,75
2024,3,NCR,PASAY CITY,21
2024,3,NCR,PATEROS,5
2024,3,NCR,QUEZON CITY,286
2024,3,NCR,TAGUIG CITY,92
2024,4,1,DAGUPAN CITY,9
2024,4,1,ILOCOS NORTE,8
2024,4,1,ILOCOS SUR,48
2024,4,1,LA UNION,15
2024,4,1,PANGASINAN,33
2024,4,2,BATANES,1
2024,4,2,CAGAYAN,55
2024,4,2,CITY OF SANTIAGO,17
2024,4,2,ISABELA,53
2024,4,2,NUEVA VIZCAYA,98
2024,4,2,QUIRINO,19
2024,4,3,ANGELES CITY,7
2024,4,3,AURORA,52
2024,4,3,BATAAN,23
2024,4,3,BULACAN,222
2024,4,3,NUEVA ECIJA,56
2024,4,3,OLONGAPO CITY,16
2024,4,3,PAMPANGA,84
2024,4,3,TARLAC,119
2024,4,3,ZAMBALES,42
2024,4,5,ALBAY,1
2024,4,5,CAMARINES SUR,14
2024,4,5,NAGA CITY,1
2024,4,5,SORSOGON,7
2024,4,6,AKLAN,85
2024,4,6,ANTIQUE,37
2024,4,6,BACOLOD CITY,29
2024,4,6,CAPIZ,78
2024,4,6,GUIMARAS,41
2024,4,6,ILOILO,168
2024,4,6,ILOILO CITY,26
2024,4,6,NEGROS OCCIDENTAL,94
2024,4,7,BOHOL,345
2024,4,7,CEBU,288
2024,4,7,CEBU CITY,60
2024,4,7,LAPU-LAPU CITY (OPON),15
2024,4,7,MANDAUE CITY,26
2024,4,7,NEGROS ORIENTAL,215
2024,4,7,SIQUIJOR,43
2024,4,8,BILIRAN,5
2024,4,8,EASTERN SAMAR,25
2024,4,8,LEYTE,80
2024,4,8,NORTHERN SAMAR,14
2024,4,8,ORMOC CITY,15
2024,4,8,SAMAR (WESTERN SAMAR),75
2024,4,8,TACLOBAN CITY,31
2024,4,9,CITY OF ISABELA,65
2024,4,9,ZAMBOANGA CITY,67
2024,4,9,ZAMBOANGA DEL NORTE,204
2024,4,9,ZAMBOANGA DEL SUR,359
2024,4,9,ZAMBOANGA SIBUGAY,221
2024,4,10,BUKIDNON,533
2024,4,10,CAGAYAN DE ORO CITY,64
2024,4,10,CAMIGUIN,39
2024,4,10,ILIGAN CITY,66
2024,4,10,LANAO DEL NORTE,127
2024,4,10,MISAMIS OCCIDENTAL,175
2024,4,10,MISAMIS ORIENTAL,207
2024,4,11,DAVAO CITY,290
2024,4,11,DAVAO DE ORO,160
2024,4,11,DAVAO DEL NORTE,391
2024,4,11,DAVAO DEL SUR,246
2024,4,11,DAVAO OCCIDENTAL,61
2024,4,11,DAVAO ORIENTAL,95
2024,4,12,COTABATO (NORTH COTABATO),755
2024,4,12,GENERAL SANTOS CITY (DADIANGAS),121
2024,4,12,SARANGANI,242
2024,4,12,SOUTH COTABATO,325
2024,4,12,SULTAN KUDARAT,321
2024,4,4A,BATANGAS,74
2024,4,4A,CAVITE,136
2024,4,4A,LAGUNA,174
2024,4,4A,LUCENA CITY,23
2024,4,4A,QUEZON,217
2024,4,4A,RIZAL,315
2024,4,4B,MARINDUQUE,9
2024,4,4B,OCCIDENTAL MINDORO,42
2024,4,4B,ORIENTAL MINDORO,195
2024,4,4B,PALAWAN,224
2024,4,4B,PUERTO PRINCESA CITY,49
2024,4,4B,ROMBLON,31
2024,4,BARMM,BASILAN,30
2024,4,BARMM,COTABATO CITY,41
2024,4,BARMM,LANAO DEL SUR,237
2024,4,BARMM,MAGUINDANAO,316
2024,4,BARMM,SULU,39
2024,4,BARMM,TAWI-TAWI,21
2024,4,CAR,ABRA,17
2024,4,CAR,APAYAO,29
2024,4,CAR,BAGUIO CITY,55
2024,4,CAR,BENGUET,104
2024,4,CAR,IFUGAO,24
2024,4,CAR,KALINGA,10
2024,4,CAR,MOUNTAIN PROVINCE,39
2024,4,CARAGA,AGUSAN DEL NORTE,93
2024,4,CARAGA,AGUSAN DEL SUR,70
2024,4,CARAGA,BUTUAN CITY,92
2024,4,CARAGA,DINAGAT ISLANDS,33
2024,4,CARAGA,SURIGAO DEL NORTE,152
2024,4,CARAGA,SURIGAO DEL SUR,103
2024,4,NCR,CALOOCAN CITY,47
2024,4,NCR,CITY OF LAS PIÑAS,49
2024,4,NCR,CITY OF MAKATI,42
2024,4,NCR,CITY OF MALABON,30
2024,4,NCR,CITY OF MANDALUYONG,21
2024,4,NCR,CITY OF MANILA,91
2024,4,NCR,CITY OF MARIKINA,18
2024,4,NCR,CITY OF MUNTINLUPA,11
2024,4,NCR,CITY OF NAVOTAS,28
2024,4,NCR,CITY OF PARAÑAQUE,21
2024,4,NCR,CITY OF PASIG,92
2024,4,NCR,CITY OF SAN JUAN,3
2024,4,NCR,CITY OF VALENZUELA,45
2024,4,NCR,PASAY CITY,14
2024,4,NCR,PATEROS,6
2024,4,NCR,QUEZON CITY,191
2024,4,NCR,TAGUIG CITY,61
2024,5,1,DAGUPAN CITY,7
2024,5,1,ILOCOS NORTE,5
2024,5,1,ILOCOS SUR,89
2024,5,1,LA UNION,32
2024,5,1,PANGASINAN,56
2024,5,2,BATANES,8
2024,5,2,CAGAYAN,97
2024,5,2,CITY OF SANTIAGO,14
2024,5,2,ISABELA,50
2024,5,2,NUEVA VIZCAYA,134
2024,5,2,QUIRINO,23
2024,5,3,ANGELES CITY,20
2024,5,3,AURORA,52
2024,5,3,BATAAN,20
2024,5,3,BULACAN,225
2024,5,3,NUEVA ECIJA,64
2024,5,3,OLONGAPO CITY,12
2024,5,3,PAMPANGA,45
2024,5,3,TARLAC,153
2024,5,3,ZAMBALES,30
2024,5,5,CAMARINES SUR,8
2024,5,5,NAGA CITY,2
2024,5,5,SORSOGON,4
2024,5,6,AKLAN,88
2024,5,6,ANTIQUE,50
2024,5,6,BACOLOD CITY,20
2024,5,6,CAPIZ,68
2024,5,6,GUIMARAS,65
2024,5,6,ILOILO,254
2024,5,6,ILOILO CITY,20
2024,5,6,NEGROS OCCIDENTAL,113
2024,5,7,BOHOL,337
2024,5,7,CEBU,247
2024,5,7,CEBU CITY,62
2024,5,7,LAPU-LAPU CITY (OPON),17
2024,5,7,MANDAUE CITY,17
2024,5,7,NEGROS ORIENTAL,187
2024,5,7,SIQUIJOR,28
2024,5,8,BILIRAN,7
2024,5,8,EASTERN SAMAR,30
2024,5,8,LEYTE,131
2024,5,8,NORTHERN SAMAR,27
2024,5,8,ORMOC CITY,38
2024,5,8,SAMAR (WESTERN SAMAR),139
2024,5,8,SOUTHERN LEYTE,2
2024,5,8,TACLOBAN CITY,27
2024,5,9,CITY OF ISABELA,69
2024,5,9,ZAMBOANGA CITY,83
2024,5,9,ZAMBOANGA DEL NORTE,201
2024,5,9,ZAMBOANGA DEL SUR,485
2024,5,9,ZAMBOANGA SIBUGAY,398
2024,5,10,BUKIDNON,761
2024,5,10,CAGAYAN DE ORO CITY,75
2024,5,10,CAMIGUIN,6
2024,5,10,ILIGAN CITY,56
2024,5,10,LANAO DEL NORTE,128
2024,5,10,MISAMIS OCCIDENTAL,163
2024,5,10,MISAMIS ORIENTAL,188
2024,5,11,DAVAO CITY,316
2024,5,11,DAVAO DE ORO,179
2024,5,11,DAVAO DEL NORTE,401
2024,5,11,DAVAO DEL SUR,231
2024,5,11,DAVAO OCCIDENTAL,49
2024,5,11,DAVAO ORIENTAL,62
2024,5,12,COTABATO (NORTH COTABATO),703
2024,5,12,GENERAL SANTOS CITY (DADIANGAS),103
2024,5,12,SARANGANI,231
2024,5,12,SOUTH COTABATO,259
2024,5,12,SULTAN KUDARAT,329
2024,5,4A,BATANGAS,61
2024,5,4A,CAVITE,170
2024,5,4A,LAGUNA,173
2024,5,4A,LUCENA CITY,19
2024,5,4A,QUEZON,236
2024,5,4A,RIZAL,303
2024,5,4B,MARINDUQUE,18
2024,5,4B,OCCIDENTAL MINDORO,47
2024,5,4B,ORIENTAL MINDORO,238
2024,5,4B,PALAWAN,203
2024,5,4B,PUERTO PRINCESA CITY,40
2024,5,4B,ROMBLON,60
2024,5,BARMM,BASILAN,42
2024,5,BARMM,COTABATO CITY,48
2024,5,BARMM,LANAO DEL SUR,357
2024,5,BARMM,MAGUINDANAO,384
2024,5,BARMM,SULU,30
2024,5,BARMM,TAWI-TAWI,14
2024,5,CAR,ABRA,26
2024,5,CAR,APAYAO,35
2024,5,CAR,BAGUIO CITY,161
2024,5,CAR,BENGUET,325
2024,5,CAR,IFUGAO,44
2024,5,CAR,KALINGA,24
2024,5,CAR,MOUNTAIN PROVINCE,217
2024,5,CARAGA,AGUSAN DEL NORTE,100
2024,5,CARAGA,AGUSAN DEL SUR,124
2024,5,CARAGA,BUTUAN CITY,114
2024,5,CARAGA,DINAGAT ISLANDS,36
2024,5,CARAGA,SURIGAO DEL NORTE,275
2024,5,CARAGA,SURIGAO DEL SUR,172
2024,5,NCR,CALOOCAN CITY,66
2024,5,NCR,CITY OF LAS PIÑAS,42
2024,5,NCR,CITY OF MAKATI,29
2024,5,NCR,CITY OF MALABON,16
2024,5,NCR,CITY OF MANDALUYONG,7
2024,5,NCR,CITY OF MANILA,80
2024,5,NCR,CITY OF MARIKINA,15
2024,5,NCR,CITY OF MUNTINLUPA,17
2024,5,NCR,CITY OF NAVOTAS,7
2024,5,NCR,CITY OF PARAÑAQUE,29
2024,5,NCR,CITY OF PASIG,80
2024,5,NCR,CITY OF SAN JUAN,1
2024,5,NCR,CITY OF VALENZUELA,29
2024,5,NCR,PASAY CITY,26
2024,5,NCR,PATEROS,1
2024,5,NCR,QUEZON CITY,158
2024,5,NCR,TAGUIG CITY,46
2024,6,1,DAGUPAN CITY,12
2024,6,1,ILOCOS NORTE,46
2024,6,1,ILOCOS SUR,174
2024,6,1,LA UNION,121
2024,6,1,PANGASINAN,304
2024,6,2,BATANES,11
2024,6,2,CAGAYAN,193
2024,6,2,CITY OF SANTIAGO,15
2024,6,2,ISABELA,105
2024,6,2,NUEVA VIZCAYA,323
2024,6,2,QUIRINO,77
2024,6,3,ANGELES CITY,17
2024,6,3,AURORA,192
2024,6,3,BATAAN,60
2024,6,3,BULACAN,455
2024,6,3,NUEVA ECIJA,138
2024,6,3,OLONGAPO CITY,20
2024,6,3,PAMPANGA,90
2024,6,3,TARLAC,439
2024,6,3,ZAMBALES,105
2024,6,5,CAMARINES NORTE,2
2024,6,5,CAMARINES SUR,11
2024,6,5,NAGA CITY,2
2024,6,5,SORSOGON,12
2024,6,6,AKLAN,261
2024,6,6,ANTIQUE,95
2024,6,6,BACOLOD CITY,40
2024,6,6,CAPIZ,127
2024,6,6,GUIMARAS,147
2024,6,6,ILOILO,539
2024,6,6,ILOILO CITY,33
2024,6,6,NEGROS OCCIDENTAL,298
2024,6,7,BOHOL,348
2024,6,7,CEBU,305
2024,6,7,CEBU CITY,93
2024,6,7,LAPU-LAPU CITY (OPON),31
2024,6,7,MANDAUE CITY,23
2024,6,7,NEGROS ORIENTAL,211
2024,6,7,SIQUIJOR,30
2024,6,8,EASTERN SAMAR,44
2024,6,8,LEYTE,143
2024,6,8,NORTHERN SAMAR,13
2024,6,8,ORMOC CITY,94
2024,6,8,SAMAR (WESTERN SAMAR),196
2024,6,8,SOUTHERN LEYTE,4
2024,6,8,TACLOBAN CITY,20
2024,6,9,CITY OF ISABELA,58
2024,6,9,ZAMBOANGA CITY,130
2024,6,9,ZAMBOANGA DEL NORTE,452
2024,6,9,ZAMBOANGA DEL SUR,724
2024,6,9,ZAMBOANGA SIBUGAY,534
2024,6,10,BUKIDNON,"1,059"
2024,6,10,CAGAYAN DE ORO CITY,114
2024,6,10,CAMIGUIN,10
2024,6,10,ILIGAN CITY,55
2024,6,10,LANAO DEL NORTE,197
2024,6,10,MISAMIS OCCIDENTAL,196
2024,6,10,MISAMIS ORIENTAL,242
2024,6,11,DAVAO CITY,492
2024,6,11,DAVAO DE ORO,368
2024,6,11,DAVAO DEL NORTE,628
2024,6,11,DAVAO DEL SUR,364
2024,6,11,DAVAO OCCIDENTAL,92
2024,6,11,DAVAO ORIENTAL,94
2024,6,12,COTABATO (NORTH COTABATO),936
2024,6,12,GENERAL SANTOS CITY (DADIANGAS),139
2024,6,12,SARANGANI,197
2024,6,12,SOUTH COTABATO,370
2024,6,12,SULTAN KUDARAT,440
2024,6,4A,BATANGAS,116
2024,6,4A,CAVITE,308
2024,6,4A,LAGUNA,203
2024,6,4A,LUCENA CITY,31
2024,6,4A,QUEZON,425
2024,6,4A,RIZAL,453
2024,6,4B,MARINDUQUE,59
2024,6,4B,OCCIDENTAL MINDORO,81
2024,6,4B,ORIENTAL MINDORO,831
2024,6,4B,PALAWAN,426
2024,6,4B,PUERTO PRINCESA CITY,54
2024,6,4B,ROMBLON,77
2024,6,BARMM,BASILAN,46
2024,6,BARMM,COTABATO CITY,65
2024,6,BARMM,LANAO DEL SUR,589
2024,6,BARMM,MAGUINDANAO,438
2024,6,BARMM,SULU,27
2024,6,BARMM,TAWI-TAWI,35
2024,6,CAR,ABRA,26
2024,6,CAR,APAYAO,110
2024,6,CAR,BAGUIO CITY,925
2024,6,CAR,BENGUET,"1,251"
2024,6,CAR,IFUGAO,123
2024,6,CAR,KALINGA,154
2024,6,CAR,MOUNTAIN PROVINCE,505
2024,6,CARAGA,AGUSAN DEL NORTE,100
2024,6,CARAGA,AGUSAN DEL SUR,120
2024,6,CARAGA,BUTUAN CITY,117
2024,6,CARAGA,DINAGAT ISLANDS,40
2024,6,CARAGA,SURIGAO DEL NORTE,359
2024,6,CARAGA,SURIGAO DEL SUR,270
2024,6,NCR,CALOOCAN CITY,135
2024,6,NCR,CITY OF LAS PIÑAS,48
2024,6,NCR,CITY OF MAKATI,35
2024,6,NCR,CITY OF MALABON,20
2024,6,NCR,CITY OF MANDALUYONG,19
2024,6,NCR,CITY OF MANILA,119
2024,6,NCR,CITY OF MARIKINA,23
2024,6,NCR,CITY OF MUNTINLUPA,24
2024,6,NCR,CITY OF NAVOTAS,11
2024,6,NCR,CITY OF PARAÑAQUE,36
2024,6,NCR,CITY OF PASIG,99
2024,6,NCR,CITY OF SAN JUAN,4
2024,6,NCR,CITY OF VALENZUELA,36
2024,6,NCR,PASAY CITY,14
2024,6,NCR,PATEROS,3
2024,6,NCR,QUEZON CITY,299
2024,6,NCR,TAGUIG CITY,28
2024,7,1,DAGUPAN CITY,79
2024,7,1,ILOCOS NORTE,129
2024,7,1,ILOCOS SUR,239
2024,7,1,LA UNION,468
2024,7,1,PANGASINAN,877
2024,7,2,BATANES,8
2024,7,2,CAGAYAN,547
2024,7,2,CITY OF SANTIAGO,54
2024,7,2,ISABELA,420
2024,7,2,NUEVA VIZCAYA,806
2024,7,2,QUIRINO,327
2024,7,3,ANGELES CITY,52
2024,7,3,AURORA,329
2024,7,3,BATAAN,220
2024,7,3,BULACAN,"1,391"
2024,7,3,NUEVA ECIJA,572
2024,7,3,OLONGAPO CITY,70
2024,7,3,PAMPANGA,300
2024,7,3,TARLAC,"1,382"
2024,7,3,ZAMBALES,418
2024,7,5,ALBAY,1
2024,7,5,CAMARINES NORTE,6
2024,7,5,CAMARINES SUR,80
2024,7,5,CATANDUANES,1
2024,7,5,MASBATE,1
2024,7,5,NAGA CITY,20
2024,7,5,SORSOGON,34
2024,7,6,AKLAN,712
2024,7,6,ANTIQUE,371
2024,7,6,BACOLOD CITY,233
2024,7,6,CAPIZ,529
2024,7,6,GUIMARAS,593
2024,7,6,ILOILO,"2,639"
2024,7,6,ILOILO CITY,310
2024,7,6,NEGROS OCCIDENTAL,"1,224"
2024,7,7,BOHOL,"1,196"
2024,7,7,CEBU,"1,187"
2024,7,7,CEBU CITY,399
2024,7,7,LAPU-LAPU CITY (OPON),105
2024,7,7,MANDAUE CITY,85
2024,7,7,NEGROS ORIENTAL,765
2024,7,7,SIQUIJOR,148
2024,7,8,BILIRAN,5
2024,7,8,EASTERN SAMAR,47
2024,7,8,LEYTE,245
2024,7,8,NORTHERN SAMAR,44
2024,7,8,ORMOC CITY,171
2024,7,8,SAMAR (WESTERN SAMAR),368
2024,7,8,SOUTHERN LEYTE,14
2024,7,8,TACLOBAN CITY,65
2024,7,9,CITY OF ISABELA,135
2024,7,9,ZAMBOANGA CITY,192
2024,7,9,ZAMBOANGA DEL NORTE,988
2024,7,9,ZAMBOANGA DEL SUR,"1,097"
2024,7,9,ZAMBOANGA SIBUGAY,354
2024,7,10,BUKIDNON,"1,753"
2024,7,10,CAGAYAN DE ORO CITY,301
2024,7,10,CAMIGUIN,32
2024,7,10,ILIGAN CITY,141
2024,7,10,LANAO DEL NORTE,360
2024,7,10,MISAMIS OCCIDENTAL,405
2024,7,10,MISAMIS ORIENTAL,556
2024,7,11,DAVAO CITY,931
2024,7,11,DAVAO DE ORO,653
2024,7,11,DAVAO DEL NORTE,"1,052"
2024,7,11,DAVAO DEL SUR,607
2024,7,11,DAVAO OCCIDENTAL,112
2024,7,11,DAVAO ORIENTAL,108
2024,7,12,COTABATO (NORTH COTABATO),"1,033"
2024,7,12,GENERAL SANTOS CITY (DADIANGAS),226
2024,7,12,SARANGANI,354
2024,7,12,SOUTH COTABATO,727
2024,7,12,SULTAN KUDARAT,582
2024,7,4A,BATANGAS,402
2024,7,4A,CAVITE,961
2024,7,4A,LAGUNA,667
2024,7,4A,LUCENA CITY,105
2024,7,4A,QUEZON,849
2024,7,4A,RIZAL,"1,190"
2024,7,4B,MARINDUQUE,297
2024,7,4B,OCCIDENTAL MINDORO,224
2024,7,4B,ORIENTAL MINDORO,"1,471"
2024,7,4B,PALAWAN,"1,345"
2024,7,4B,PUERTO PRINCESA CITY,308
2024,7,4B,ROMBLON,303
2024,7,BARMM,BASILAN,86
2024,7,BARMM,COTABATO CITY,84
2024,7,BARMM,LANAO DEL SUR,841
2024,7,BARMM,MAGUINDANAO,479
2024,7,BARMM,SULU,10
2024,7,BARMM,TAWI-TAWI,35
2024,7,CAR,ABRA,91
2024,7,CAR,APAYAO,291
2024,7,CAR,BAGUIO CITY,"1,818"
2024,7,CAR,BENGUET,"2,575"
2024,7,CAR,IFUGAO,409
2024,7,CAR,KALINGA,567
2024,7,CAR,MOUNTAIN PROVINCE,785
2024,7,CARAGA,AGUSAN DEL NORTE,291
2024,7,CARAGA,AGUSAN DEL SUR,204
2024,7,CARAGA,BUTUAN CITY,198
2024,7,CARAGA,DINAGAT ISLANDS,66
2024,7,CARAGA,SURIGAO DEL NORTE,535
2024,7,CARAGA,SURIGAO DEL SUR,443
2024,7,NCR,CALOOCAN CITY,355
2024,7,NCR,CITY OF LAS PIÑAS,125
2024,7,NCR,CITY OF MAKATI,104
2024,7,NCR,CITY OF MALABON,69
2024,7,NCR,CITY OF MANDALUYONG,35
2024,7,NCR,CITY OF MANILA,254
2024,7,NCR,CITY OF MARIKINA,92
2024,7,NCR,CITY OF MUNTINLUPA,57
2024,7,NCR,CITY OF NAVOTAS,19
2024,7,NCR,CITY OF PARAÑAQUE,82
2024,7,NCR,CITY OF PASIG,156
2024,7,NCR,CITY OF SAN JUAN,12
2024,7,NCR,CITY OF VALENZUELA,105
2024,7,NCR,PASAY CITY,40
2024,7,NCR,PATEROS,8
2024,7,NCR,QUEZON CITY,644
2024,7,NCR,TAGUIG CITY,87
2024,8,1,DAGUPAN CITY,135
2024,8,1,ILOCOS NORTE,197
2024,8,1,ILOCOS SUR,501
2024,8,1,LA UNION,799
2024,8,1,PANGASINAN,"1,985"
2024,8,2,BATANES,12
2024,8,2,CAGAYAN,"1,103"
2024,8,2,CITY OF SANTIAGO,121
2024,8,2,ISABELA,856
2024,8,2,NUEVA VIZCAYA,"1,101"
2024,8,2,QUIRINO,432
2024,8,3,ANGELES CITY,112
2024,8,3,AURORA,374
2024,8,3,BATAAN,306
2024,8,3,BULACAN,"1,956"
2024,8,3,NUEVA ECIJA,"1,218"
2024,8,3,OLONGAPO CITY,168
2024,8,3,PAMPANGA,992
2024,8,3,TARLAC,"2,358"
2024,8,3,ZAMBALES,516
2024,8,5,ALBAY,5
2024,8,5,CAMARINES NORTE,3
